instance_id,source_row_1_based,org,dest,days,level,people_number,budget,local_constraint,constraint_signature,reference_size_quartile,reference_chars,reference_items,query
travelplanner_test_0840,840,Cedar Rapids,Illinois,5,hard,2,3000,"{""cuisine"": [""Chinese"", ""Indian"", ""Mediterranean"", ""French""], ""house rule"": null, ""room type"": ""private room"", ""transportation"": ""no flight""}",cuisine+room type+transportation,2,24936,134,"Can you help create a travel plan for a trip that spans 5 days? The trip starts from Cedar Rapids and covers 2 cities in Illinois from March 23rd to March 27th, 2022. The trip is for 2 people and the budget set aside for this trip is $3,000. We prefer private rooms for accommodation. We also appreciate a variety of cuisines - Mediterranean, French, Indian, and Chinese. Also, please make sure the plan doesn't involve any flights."
travelplanner_test_0841,841,Minneapolis,Wisconsin,5,hard,2,3900,"{""cuisine"": [""Chinese"", ""Mexican"", ""Indian"", ""French""], ""house rule"": ""pets"", ""room type"": null, ""transportation"": ""no self-driving""}",cuisine+house rule+transportation,1,23372,123,"Can you assist in designing a 5-day travel itinerary for two people, starting in Minneapolis and visiting two cities in Wisconsin from March 16th to March 20th, 2022? We have a budget of $3,900, prefer pet-friendly accommodations, and would love to try French, Chinese, Mexican, and Indian cuisines during our trip. Also, it's important to note that we do not plan to self-drive."
travelplanner_test_0845,845,Knoxville,Pennsylvania,5,hard,2,2800,"{""cuisine"": [""Chinese"", ""Mexican"", ""Indian"", ""Mediterranean""], ""house rule"": ""parties"", ""room type"": null, ""transportation"": ""no flight""}",cuisine+house rule+transportation,1,23506,125,"Can you design a 5-day travel plan for 2 people, departing from Knoxville and visiting 2 cities in Pennsylvania from March 13th to March 17th, 2022? We have a budget of $2,800. We intend on not taking any flights for our journey. Our preferences for cuisine include Indian, Mediterranean, Chinese, and Mexican dishes. We would also like accommodations where parties are allowed."
travelplanner_test_0846,846,Bemidji,Minnesota,5,hard,5,8300,"{""cuisine"": [""Chinese"", ""American"", ""Mexican"", ""French""], ""house rule"": ""smoking"", ""room type"": ""entire room"", ""transportation"": null}",cuisine+house rule+room type,3,28597,151,"Could you arrange a 5-day travel itinerary originating from Bemidji and exploring 2 cities in Minnesota for a group of 5 people? The travel dates are from March 6th to March 10th, 2022, and our budget is set at $8,300. We would like to stay in places that allow smoking and prefer entire rooms for our accommodations. Our food preferences include Chinese, American, French, and Mexican cuisines."
travelplanner_test_0847,847,El Paso,Colorado,5,hard,2,3300,"{""cuisine"": null, ""house rule"": ""smoking"", ""room type"": ""private room"", ""transportation"": ""no flight""}",house rule+room type+transportation,1,22945,121,"Could you create a 5-day travel itinerary for 2 people starting from El Paso and covering 2 cities in Colorado from March 16th to March 20th, 2022? Our budget is $3,300. We require accommodations that allow smoking and should ideally provide private rooms. We will be traveling there without taking any flights."
travelplanner_test_0850,850,Atlanta,South Carolina,5,hard,2,3100,"{""cuisine"": [""Chinese"", ""Mexican"", ""Indian"", ""French""], ""house rule"": ""children under 10"", ""room type"": ""not shared room"", ""transportation"": null}",cuisine+house rule+room type,4,35297,185,"Can you assist with creating a 5-day travel itinerary for two people, departing from Atlanta and including visits to two cities in South Carolina from March 22nd to March 26th, 2022? Our budget is set at $3,100. We require accommodations that allow children under the age of 10, and we'd prefer non-shared rooms. Regarding cuisine, we are interested in Indian, Mexican, French, and Chinese food."
travelplanner_test_0853,853,Phoenix,Missouri,5,hard,2,5400,"{""cuisine"": null, ""house rule"": ""children under 10"", ""room type"": ""private room"", ""transportation"": ""no self-driving""}",house rule+room type+transportation,4,30621,157,"Can you assist in drawing up a 5-day travel itinerary for 2 persons? We plan to commence from Phoenix and visit 2 designated cities in Missouri from March 14th to March 18th, 2022. Our budget is approximately $5,400. For lodging, we'd prefer private rooms and our travel accommodations must be suitable for children under 10 since we'll be traveling with younger kids. We are opting for transportation other than self-driving."
travelplanner_test_0854,854,Charlotte,Florida,5,hard,5,9100,"{""cuisine"": [""Chinese"", ""American"", ""Mediterranean"", ""French""], ""house rule"": null, ""room type"": ""entire room"", ""transportation"": ""no self-driving""}",cuisine+room type+transportation,4,29925,155,"Could you help put together a 5-day travel plan involving 2 cities within Florida for a group of 5 people? We're starting from Charlotte and the travel dates are from March 13th to March 17th, 2022. Our budget is now $9,100, and we'd like accommodations where we can have entire rooms to ourselves. We're also food lovers who are excited to experience Mediterranean, Chinese, French, and American cuisines during our trip. For transportation, we prefer not to self-drive."
travelplanner_test_0855,855,Louisville,New York,5,hard,7,7300,"{""cuisine"": null, ""house rule"": ""parties"", ""room type"": ""entire room"", ""transportation"": ""no flight""}",house rule+room type+transportation,1,24547,128,"Could you propose a 5-day travel itinerary from March 13th to March 17th, 2022, for a group of 7 people departing from Louisville and visiting 2 cities in New York? Our budget is set at $7,300. For accommodations, we prefer entire rooms and they should allow parties. Also, we don't intend to use flights as a mode of transportation during our trip."
travelplanner_test_0856,856,Latrobe,Florida,5,hard,3,5100,"{""cuisine"": [""Chinese"", ""Italian"", ""Mediterranean"", ""French""], ""house rule"": ""children under 10"", ""room type"": ""entire room"", ""transportation"": null}",cuisine+house rule+room type,2,26158,141,"Could you kindly devise a 5-day travel plan for a group of 3 departing from Latrobe and visiting 2 cities in Florida from March 27th to March 31st, 2022, adhering to a budget of $5,100? We are particular about accommodating children under 10. Our accommodation requirements include staying in entire rooms and we have a passion for diverse cuisines, including Italian, Mediterranean, Chinese, and French."
travelplanner_test_0857,857,Key West,Georgia,5,hard,2,4000,"{""cuisine"": [""Chinese"", ""American"", ""Italian"", ""Indian""], ""house rule"": ""parties"", ""room type"": null, ""transportation"": ""no flight""}",cuisine+house rule+transportation,3,26859,146,"Could you create a 5-day travel itinerary for 2 individuals from Key West to visit 2 cities in Georgia, which starts on March 11th and ends on March 15th, 2022? We have a budget of $4,000 and have no restrictions related to flights as our mode of transport. However, we'd prefer if our accommodations allowed parties. As for food preferences, we enjoy Chinese, Indian, American, and Italian cuisines."
travelplanner_test_0858,858,Daytona Beach,North Carolina,5,hard,2,3600,"{""cuisine"": null, ""house rule"": ""pets"", ""room type"": ""private room"", ""transportation"": ""no flight""}",house rule+room type+transportation,2,26590,136,"Could you assist in preparing a 5-day travel plan for two people, starting from Daytona Beach and covering 2 cities in North Carolina from March 5th to March 9th, 2022? We require accommodations that are pet-friendly as well as private rooms, and we have a budget of $3,600. Please take into consideration that we will not be flying."
travelplanner_test_0859,859,Houston,Florida,5,hard,2,2000,"{""cuisine"": null, ""house rule"": ""smoking"", ""room type"": ""entire room"", ""transportation"": ""no flight""}",house rule+room type+transportation,2,25686,133,"Could you help us create a 5-day itinerary for 2 people, traveling from Houston to explore 2 different cities in Florida? We would like to commence our journey on March 22nd and return by March 26th, 2022. Our budget for this trip is $2,000. We require accommodations that allow smoking and we'd like to rent entire rooms. Our preference for transportation is anything that does not involve flights."
travelplanner_test_0861,861,West Palm Beach,New York,5,hard,2,2700,"{""cuisine"": [""Mexican"", ""Indian"", ""Mediterranean"", ""French""], ""house rule"": ""smoking"", ""room type"": ""not shared room"", ""transportation"": null}",cuisine+house rule+room type,2,26629,138,"Can you devise a travel itinerary for a 5-day trip starting from West Palm Beach and visiting 2 cities in New York? This trip for two will be undertaken from March 15th to March 19th, 2022. We are allocating a budget of $2,700 for this trip. For accommodations, we prefer non-shared rooms, and it's important to us that smoking is allowed. Regarding food preferences, we would like to explore options for Mediterranean, French, Indian, and Mexican cuisines."
travelplanner_test_0862,862,Daytona Beach,Texas,5,hard,2,3200,"{""cuisine"": [""Chinese"", ""American"", ""Mexican"", ""Mediterranean""], ""house rule"": ""parties"", ""room type"": ""private room"", ""transportation"": null}",cuisine+house rule+room type,4,32078,176,"Can you create a 5-day travel itinerary for 2 people, starting from Daytona Beach and visiting 2 cities in Texas from March 15th to March 19th, 2022? We have a budget of $3,200. We want to stay in accommodations that allow parties, and we need private rooms. For meals, we'd like to experience a variety of cuisines including Chinese, Mediterranean, American, and Mexican."
travelplanner_test_0863,863,Chicago,Florida,5,hard,7,20500,"{""cuisine"": [""Chinese"", ""Italian"", ""Mediterranean"", ""French""], ""house rule"": ""visitors"", ""room type"": ""entire room"", ""transportation"": null}",cuisine+house rule+room type,4,38861,196,"Could you draft an itinerary for a 5-day trip for a group of 7, originating from Chicago and exploring 2 cities in Florida from March 11th to March 15th, 2022? We've set a budget at $20,500. We require accommodations that allow visitors and should ideally be entire rooms. Regarding meals, we would love to try Chinese, French, Mediterranean, and Italian cuisines during our trip."
